Year,Month,Month_Name,Hour,birth year,gender,usertype,total_rides,avg_trip_duration,age
2018,1,January,10,1969,Male,Subscriber,2,1048.0,50
2018,1,January,10,1969,Female,Subscriber,1,319.0,50
2018,1,January,10,1970,Male,Subscriber,3,152.33333333333334,49
2018,1,January,10,1971,Male,Subscriber,10,962.9,48
2018,1,January,10,1971,Female,Subscriber,2,362.5,48
2018,1,January,10,1972,Male,Subscriber,5,409.2,47
2018,1,January,10,1973,Male,Subscriber,5,214.0,46
2018,1,January,10,1974,Male,Subscriber,3,433.6666666666667,45
2018,1,January,10,1975,Male,Subscriber,12,772.8333333333334,44
2018,1,January,10,1975,Female,Subscriber,7,283.57142857142856,44
2018,1,January,10,1976,Male,Subscriber,6,591.5,43
2018,1,January,10,1977,Male,Subscriber,1,272.0,42
2018,1,January,10,1977,Female,Subscriber,1,263.0,42
2018,1,January,10,1978,Unknown,Subscriber,3,560.3333333333334,41
2018,1,January,10,1978,Male,Subscriber,5,388.6,41
2018,1,January,10,1978,Female,Subscriber,4,289.75,41
2018,1,January,10,1979,Male,Subscriber,13,397.7692307692308,40
2018,1,January,10,1980,Male,Subscriber,23,432.30434782608694,39
2018,1,January,10,1980,Female,Subscriber,6,255.83333333333334,39
2018,1,January,10,1981,Unknown,Subscriber,3,204.0,38
2018,1,January,10,1981,Male,Subscriber,14,412.0,38
2018,1,January,10,1981,Female,Subscriber,6,290.3333333333333,38
2018,1,January,10,1982,Male,Subscriber,16,471.25,37
2018,1,January,10,1982,Female,Subscriber,5,397.0,37
2018,1,January,10,1983,Male,Subscriber,14,304.85714285714283,36
2018,1,January,10,1983,Female,Subscriber,3,219.33333333333334,36
2018,1,January,10,1984,Male,Subscriber,15,428.6666666666667,35
2018,1,January,10,1984,Female,Subscriber,5,495.2,35
2018,1,January,10,1985,Male,Subscriber,16,375.625,34
2018,1,January,10,1985,Female,Subscriber,4,382.25,34
2018,1,January,10,1986,Male,Subscriber,14,261.7142857142857,33
2018,1,January,10,1986,Female,Subscriber,5,458.6,33
2018,1,January,10,1987,Male,Subscriber,9,218.77777777777777,32
2018,1,January,10,1987,Female,Subscriber,7,431.14285714285717,32
2018,1,January,10,1988,Male,Subscriber,23,302.9130434782609,31
2018,1,January,10,1988,Female,Subscriber,4,348.0,31
2018,1,January,10,1989,Male,Subscriber,9,374.6666666666667,30
2018,1,January,10,1989,Female,Subscriber,20,414.85,30
2018,1,January,10,1990,Male,Subscriber,15,380.73333333333335,29
2018,1,January,10,1991,Male,Subscriber,10,434.4,28
2018,1,January,10,1991,Female,Subscriber,6,274.5,28
2018,1,January,10,1992,Male,Subscriber,12,258.4166666666667,27
2018,1,January,10,1992,Female,Subscriber,1,398.0,27
2018,1,January,10,1993,Male,Subscriber,3,299.6666666666667,26
2018,1,January,10,1994,Male,Subscriber,1,705.0,25
2018,1,January,10,1994,Female,Subscriber,1,984.0,25
2018,1,January,10,1995,Male,Subscriber,13,417.53846153846155,24
2018,1,January,10,1995,Female,Subscriber,4,330.25,24
2018,1,January,10,1996,Male,Subscriber,1,203.0,23
2018,1,January,10,1997,Male,Subscriber,1,171.0,22
2018,1,January,11,1950,Male,Subscriber,4,782.0,69
2018,1,January,11,1955,Male,Subscriber,4,266.0,64
2018,1,January,11,1956,Male,Subscriber,5,278.6,63
2018,1,January,11,1957,Male,Subscriber,3,333.3333333333333,62
2018,1,January,11,1959,Female,Subscriber,1,289.0,60
2018,1,January,11,1960,Male,Subscriber,4,501.75,59
2018,1,January,11,1962,Male,Subscriber,8,474.75,57
2018,1,January,11,1962,Female,Subscriber,6,316.5,57
2018,1,January,11,1963,Male,Subscriber,2,542.0,56
2018,1,January,11,1964,Male,Subscriber,2,962.0,55
2018,1,January,11,1965,Male,Subscriber,6,526.3333333333334,54
2018,1,January,11,1966,Male,Subscriber,2,1311.5,53
2018,1,January,11,1967,Male,Subscriber,1,247.0,52
2018,1,January,11,1967,Female,Subscriber,1,139.0,52
2018,1,January,11,1968,Male,Subscriber,8,930.125,51
2018,1,January,11,1969,Unknown,Customer,4,986.75,50
2018,1,January,11,1969,Unknown,Subscriber,7,385.2857142857143,50
2018,1,January,11,1969,Male,Subscriber,3,626.0,50
2018,1,January,11,1969,Female,Subscriber,3,394.6666666666667,50
2018,1,January,11,1970,Male,Subscriber,16,211.125,49
2018,1,January,11,1970,Female,Subscriber,1,1573.0,49
2018,1,January,11,1971,Male,Subscriber,6,396.6666666666667,48
2018,1,January,11,1972,Male,Subscriber,8,620.5,47
2018,1,January,11,1973,Male,Subscriber,9,223.88888888888889,46
2018,1,January,11,1973,Female,Subscriber,1,191.0,46
2018,1,January,11,1974,Male,Subscriber,4,301.75,45
2018,1,January,11,1974,Female,Subscriber,1,275.0,45
2018,1,January,11,1975,Male,Subscriber,15,360.73333333333335,44
2018,1,January,11,1975,Female,Subscriber,1,339.0,44
2018,1,January,11,1976,Male,Subscriber,3,458.0,43
2018,1,January,11,1977,Male,Subscriber,4,573.25,42
2018,1,January,11,1977,Female,Subscriber,1,1661.0,42
2018,1,January,11,1978,Unknown,Subscriber,1,726.0,41
2018,1,January,11,1978,Male,Subscriber,5,327.0,41
2018,1,January,11,1978,Female,Subscriber,1,343.0,41
2018,1,January,11,1979,Male,Subscriber,12,354.1666666666667,40
2018,1,January,11,1979,Female,Subscriber,3,630.3333333333334,40
2018,1,January,11,1980,Male,Subscriber,15,541.0666666666667,39
2018,1,January,11,1980,Female,Subscriber,7,295.42857142857144,39
2018,1,January,11,1981,Unknown,Subscriber,2,102.0,38
2018,1,January,11,1981,Male,Subscriber,18,311.3888888888889,38
2018,1,January,11,1981,Female,Subscriber,6,382.1666666666667,38
2018,1,January,11,1982,Male,Subscriber,14,372.85714285714283,37
2018,1,January,11,1982,Female,Subscriber,2,200.5,37
2018,1,January,11,1983,Male,Subscriber,12,331.5,36
2018,1,January,11,1983,Female,Subscriber,3,313.3333333333333,36
2018,1,January,11,1984,Male,Subscriber,12,329.1666666666667,35
2018,1,January,11,1984,Female,Subscriber,2,295.5,35
2018,1,January,11,1985,Male,Subscriber,4,478.25,34
2018,1,January,11,1985,Female,Subscriber,3,329.3333333333333,34
2018,1,January,11,1986,Male,Subscriber,20,391.6,33
2018,1,January,11,1986,Female,Subscriber,9,316.1111111111111,33
2018,1,January,11,1987,Male,Subscriber,9,598.0,32
2018,1,January,11,1987,Female,Subscriber,7,396.2857142857143,32
2018,1,January,11,1988,Male,Subscriber,27,462.6296296296296,31
2018,1,January,11,1988,Female,Subscriber,6,866.0,31
2018,1,January,11,1989,Male,Subscriber,13,406.6923076923077,30
2018,1,January,11,1989,Female,Subscriber,3,717.0,30
2018,1,January,11,1990,Male,Subscriber,19,383.89473684210526,29
2018,1,January,11,1991,Male,Subscriber,7,241.71428571428572,28
2018,1,January,11,1991,Female,Subscriber,7,764.8571428571429,28
2018,1,January,11,1992,Male,Subscriber,3,318.6666666666667,27
2018,1,January,11,1992,Female,Subscriber,2,385.0,27
2018,1,January,11,1993,Male,Subscriber,1,243.0,26
2018,1,January,11,1993,Female,Subscriber,1,367.0,26
2018,1,January,11,1994,Male,Subscriber,3,382.6666666666667,25
2018,1,January,11,1994,Female,Subscriber,3,543.6666666666666,25
2018,1,January,11,1995,Male,Subscriber,3,432.3333333333333,24
2018,1,January,11,1995,Female,Subscriber,3,225.66666666666666,24
2018,1,January,11,1996,Male,Subscriber,1,232.0,23
2018,1,January,11,1996,Female,Subscriber,1,287.0,23
2018,1,January,12,1887,Unknown,Subscriber,3,386.3333333333333,132
2018,1,January,12,1946,Male,Subscriber,1,510.0,73
2018,1,January,12,1950,Male,Subscriber,1,705.0,69
2018,1,January,12,1952,Male,Subscriber,5,350.8,67
2018,1,January,12,1952,Female,Subscriber,4,189.5,67
2018,1,January,12,1954,Male,Subscriber,5,474.4,65
2018,1,January,12,1954,Female,Subscriber,1,159.0,65
2018,1,January,12,1955,Male,Subscriber,1,282.0,64
2018,1,January,12,1956,Male,Subscriber,4,348.0,63
2018,1,January,12,1956,Female,Subscriber,2,429.5,63
2018,1,January,12,1957,Male,Subscriber,7,334.0,62
2018,1,January,12,1958,Male,Subscriber,2,319.0,61
2018,1,January,12,1959,Female,Subscriber,1,345.0,60
2018,1,January,12,1960,Male,Subscriber,6,667.8333333333334,59
2018,1,January,12,1961,Female,Subscriber,2,185.5,58
2018,1,January,12,1962,Male,Subscriber,7,502.7142857142857,57
2018,1,January,12,1962,Female,Subscriber,3,248.0,57
2018,1,January,12,1963,Male,Subscriber,2,678.5,56
2018,1,January,12,1963,Female,Subscriber,2,1445.0,56
2018,1,January,12,1964,Male,Subscriber,4,387.5,55
2018,1,January,12,1965,Male,Subscriber,7,681.1428571428571,54
2018,1,January,12,1966,Male,Subscriber,16,1193.75,53
2018,1,January,12,1967,Male,Subscriber,1,123.0,52
2018,1,January,12,1967,Female,Subscriber,1,165.0,52
2018,1,January,12,1968,Male,Subscriber,6,586.0,51
2018,1,January,12,1968,Female,Subscriber,2,319.5,51
2018,1,January,12,1969,Unknown,Customer,12,1194.0,50
2018,1,January,12,1969,Unknown,Subscriber,5,352.2,50
2018,1,January,12,1969,Male,Subscriber,2,668.5,50
2018,1,January,12,1969,Female,Subscriber,1,550.0,50
2018,1,January,12,1970,Male,Subscriber,15,172.66666666666666,49
2018,1,January,12,1971,Male,Subscriber,6,625.0,48
2018,1,January,12,1971,Female,Subscriber,4,390.25,48
2018,1,January,12,1972,Male,Subscriber,5,313.8,47
2018,1,January,12,1972,Female,Subscriber,1,209.0,47
2018,1,January,12,1973,Male,Subscriber,4,581.25,46
2018,1,January,12,1974,Male,Subscriber,10,422.2,45
2018,1,January,12,1974,Female,Subscriber,2,264.5,45
2018,1,January,12,1975,Male,Subscriber,5,474.6,44
2018,1,January,12,1975,Female,Subscriber,6,232.5,44
2018,1,January,12,1976,Unknown,Subscriber,2,296.0,43
2018,1,January,12,1976,Male,Subscriber,4,446.25,43
2018,1,January,12,1976,Female,Subscriber,4,357.5,43
2018,1,January,12,1977,Male,Subscriber,16,330.4375,42
2018,1,January,12,1977,Female,Subscriber,1,249.0,42
2018,1,January,12,1978,Unknown,Subscriber,3,709.0,41
2018,1,January,12,1978,Male,Customer,1,6455.0,41
2018,1,January,12,1978,Male,Subscriber,13,455.46153846153845,41
2018,1,January,12,1978,Female,Subscriber,6,191.16666666666666,41
2018,1,January,12,1979,Male,Subscriber,12,358.3333333333333,40
2018,1,January,12,1979,Female,Subscriber,1,446.0,40
2018,1,January,12,1980,Male,Subscriber,12,487.3333333333333,39
2018,1,January,12,1980,Female,Subscriber,13,238.23076923076923,39
2018,1,January,12,1981,Unknown,Subscriber,3,311.6666666666667,38
2018,1,January,12,1981,Male,Subscriber,20,291.55,38
2018,1,January,12,1981,Female,Subscriber,4,299.25,38
2018,1,January,12,1982,Male,Subscriber,13,462.38461538461536,37
2018,1,January,12,1982,Female,Subscriber,3,245.33333333333334,37
2018,1,January,12,1983,Male,Subscriber,10,615.3,36
2018,1,January,12,1983,Female,Subscriber,6,555.5,36
2018,1,January,12,1984,Male,Subscriber,15,707.3333333333334,35
2018,1,January,12,1984,Female,Subscriber,2,315.0,35
2018,1,January,12,1985,Male,Subscriber,8,345.5,34
2018,1,January,12,1985,Female,Subscriber,5,764.6,34
2018,1,January,12,1986,Male,Subscriber,18,499.1666666666667,33
2018,1,January,12,1986,Female,Subscriber,3,644.3333333333334,33
2018,1,January,12,1987,Male,Subscriber,10,909.6,32
2018,1,January,12,1987,Female,Subscriber,8,494.75,32
2018,1,January,12,1988,Male,Subscriber,19,316.3157894736842,31
2018,1,January,12,1988,Female,Subscriber,4,349.0,31
2018,1,January,12,1989,Male,Subscriber,12,441.0833333333333,30
2018,1,January,12,1989,Female,Subscriber,4,251.0,30
2018,1,January,12,1990,Male,Subscriber,20,559.8,29
2018,1,January,12,1990,Female,Subscriber,4,484.25,29
2018,1,January,12,1991,Male,Subscriber,10,525.8,28
2018,1,January,12,1991,Female,Subscriber,1,1402.0,28
2018,1,January,12,1992,Male,Subscriber,6,466.5,27
2018,1,January,12,1993,Male,Subscriber,7,193.0,26
2018,1,January,12,1993,Female,Subscriber,2,442.5,26
2018,1,January,12,1994,Unknown,Subscriber,1,385.0,25
2018,1,January,12,1994,Male,Subscriber,8,638.0,25
2018,1,January,12,1995,Male,Subscriber,3,721.6666666666666,24
2018,1,January,12,1995,Female,Subscriber,2,466.5,24
2018,1,January,13,1887,Unknown,Subscriber,1,368.0,132
2018,1,January,13,1946,Male,Subscriber,2,376.5,73
2018,1,January,13,1950,Male,Subscriber,1,753.0,69
2018,1,January,13,1952,Male,Subscriber,7,564.4285714285714,67
2018,1,January,13,1952,Female,Subscriber,2,266.5,67
2018,1,January,13,1953,Male,Subscriber,2,99.5,66
2018,1,January,13,1954,Male,Subscriber,2,377.0,65
2018,1,January,13,1954,Female,Subscriber,2,305.5,65
2018,1,January,13,1955,Male,Subscriber,4,309.0,64
2018,1,January,13,1956,Male,Subscriber,7,567.5714285714286,63
2018,1,January,13,1956,Female,Subscriber,1,179.0,63
2018,1,January,13,1957,Male,Subscriber,4,435.75,62
2018,1,January,13,1958,Male,Subscriber,5,311.4,61
2018,1,January,13,1959,Male,Subscriber,2,1307.5,60
2018,1,January,13,1959,Female,Subscriber,3,616.6666666666666,60
2018,1,January,13,1960,Male,Subscriber,11,638.2727272727273,59
2018,1,January,13,1962,Male,Subscriber,10,563.5,57
2018,1,January,13,1962,Female,Subscriber,1,361.0,57
2018,1,January,13,1963,Male,Subscriber,6,217.0,56
2018,1,January,13,1963,Female,Subscriber,1,845.0,56
2018,1,January,13,1964,Male,Subscriber,6,509.5,55
2018,1,January,13,1965,Male,Subscriber,4,637.0,54
2018,1,January,13,1965,Female,Subscriber,1,520.0,54
2018,1,January,13,1966,Male,Subscriber,10,900.1,53
2018,1,January,13,1967,Male,Subscriber,1,1007.0,52
2018,1,January,13,1968,Male,Subscriber,4,603.0,51
2018,1,January,13,1968,Female,Subscriber,3,928.3333333333334,51
2018,1,January,13,1969,Unknown,Customer,10,1093.2,50
2018,1,January,13,1969,Unknown,Subscriber,10,321.4,50
2018,1,January,13,1969,Male,Subscriber,4,395.25,50
2018,1,January,13,1969,Female,Subscriber,2,398.5,50
2018,1,January,13,1970,Male,Subscriber,20,293.1,49
2018,1,January,13,1970,Female,Subscriber,6,2195.8333333333335,49
2018,1,January,13,1971,Male,Subscriber,8,582.75,48
2018,1,January,13,1971,Female,Subscriber,2,704.0,48
2018,1,January,13,1972,Male,Subscriber,2,409.5,47
2018,1,January,13,1973,Male,Subscriber,5,248.8,46
2018,1,January,13,1974,Male,Subscriber,6,414.1666666666667,45
2018,1,January,13,1974,Female,Subscriber,1,264.0,45
2018,1,January,13,1975,Male,Subscriber,7,3763.285714285714,44
2018,1,January,13,1975,Female,Subscriber,5,229.0,44
2018,1,January,13,1976,Unknown,Subscriber,3,150.33333333333334,43
2018,1,January,13,1976,Male,Subscriber,11,338.8181818181818,43
2018,1,January,13,1976,Female,Subscriber,3,278.0,43
2018,1,January,13,1977,Male,Subscriber,16,623.0,42
2018,1,January,13,1977,Female,Subscriber,2,605.0,42
2018,1,January,13,1978,Male,Subscriber,15,429.8666666666667,41
2018,1,January,13,1978,Female,Subscriber,4,538.0,41
2018,1,January,13,1979,Male,Subscriber,14,515.7142857142857,40
2018,1,January,13,1979,Female,Subscriber,1,148.0,40
2018,1,January,13,1980,Male,Subscriber,10,382.1,39
2018,1,January,13,1980,Female,Subscriber,18,178.05555555555554,39
2018,1,January,13,1981,Unknown,Subscriber,3,436.0,38
2018,1,January,13,1981,Male,Subscriber,14,397.07142857142856,38
2018,1,January,13,1981,Female,Subscriber,1,588.0,38
2018,1,January,13,1982,Male,Subscriber,19,341.2105263157895,37
2018,1,January,13,1982,Female,Subscriber,4,300.25,37
2018,1,January,13,1983,Male,Subscriber,13,743.7692307692307,36
2018,1,January,13,1983,Female,Subscriber,5,559.0,36
2018,1,January,13,1984,Male,Subscriber,15,338.93333333333334,35
2018,1,January,13,1984,Female,Subscriber,2,1404.5,35
2018,1,January,13,1985,Male,Subscriber,11,344.90909090909093,34
2018,1,January,13,1985,Female,Subscriber,3,366.0,34
2018,1,January,13,1986,Male,Subscriber,24,314.7916666666667,33
2018,1,January,13,1986,Female,Subscriber,4,446.0,33
2018,1,January,13,1987,Male,Customer,2,476.0,32
2018,1,January,13,1987,Male,Subscriber,11,350.0,32
2018,1,January,13,1987,Female,Subscriber,12,392.25,32
2018,1,January,13,1988,Male,Customer,1,422.0,31
2018,1,January,13,1988,Male,Subscriber,16,411.1875,31
2018,1,January,13,1988,Female,Subscriber,3,222.66666666666666,31
2018,1,January,13,1989,Male,Subscriber,15,320.46666666666664,30
2018,1,January,13,1989,Female,Customer,1,2070.0,30
2018,1,January,13,1989,Female,Subscriber,10,745.1,30
2018,1,January,13,1990,Male,Customer,1,426.0,29
2018,1,January,13,1990,Male,Subscriber,18,384.1666666666667,29
2018,1,January,13,1990,Female,Subscriber,2,338.0,29
2018,1,January,13,1991,Male,Subscriber,9,738.0,28
2018,1,January,13,1991,Female,Subscriber,4,573.5,28
2018,1,January,13,1992,Male,Subscriber,9,356.0,27
2018,1,January,13,1992,Female,Subscriber,3,451.0,27
2018,1,January,13,1993,Male,Subscriber,6,434.5,26
2018,1,January,13,1994,Male,Subscriber,9,690.7777777777778,25
2018,1,January,13,1995,Female,Subscriber,5,373.6,24
2018,1,January,13,1996,Female,Subscriber,2,869.5,23
2018,1,January,14,1887,Unknown,Subscriber,2,367.5,132
2018,1,January,14,1931,Female,Subscriber,1,159.0,88
2018,1,January,14,1946,Male,Subscriber,1,412.0,73
2018,1,January,14,1950,Male,Subscriber,7,637.4285714285714,69
2018,1,January,14,1952,Male,Subscriber,5,307.4,67
2018,1,January,14,1953,Female,Subscriber,1,1388.0,66
2018,1,January,14,1954,Female,Subscriber,1,844.0,65
2018,1,January,14,1955,Male,Subscriber,2,196.0,64
2018,1,January,14,1956,Male,Subscriber,5,456.2,63
2018,1,January,14,1956,Female,Subscriber,2,297.0,63
2018,1,January,14,1957,Male,Subscriber,5,238.0,62
2018,1,January,14,1958,Male,Subscriber,5,292.6,61
2018,1,January,14,1959,Male,Subscriber,1,1346.0,60
2018,1,January,14,1959,Female,Subscriber,1,733.0,60
2018,1,January,14,1960,Male,Subscriber,11,379.45454545454544,59
2018,1,January,14,1961,Male,Subscriber,3,299.0,58
2018,1,January,14,1962,Male,Subscriber,6,394.3333333333333,57
2018,1,January,14,1962,Female,Subscriber,4,271.75,57
2018,1,January,14,1963,Male,Subscriber,10,448.4,56
2018,1,January,14,1964,Male,Subscriber,7,434.14285714285717,55
2018,1,January,14,1965,Male,Subscriber,4,1510.25,54
2018,1,January,14,1966,Male,Subscriber,5,768.6,53
2018,1,January,14,1967,Male,Subscriber,3,233.33333333333334,52
2018,1,January,14,1967,Female,Subscriber,3,280.6666666666667,52
2018,1,January,14,1968,Male,Subscriber,4,382.0,51
2018,1,January,14,1968,Female,Subscriber,1,1896.0,51
2018,1,January,14,1969,Unknown,Customer,17,1228.0,50
2018,1,January,14,1969,Unknown,Subscriber,11,374.72727272727275,50
2018,1,January,14,1969,Male,Subscriber,7,671.8571428571429,50
2018,1,January,14,1969,Female,Subscriber,3,1549.6666666666667,50
2018,1,January,14,1970,Male,Subscriber,16,362.9375,49
2018,1,January,14,1970,Female,Subscriber,3,709.0,49
2018,1,January,14,1971,Male,Subscriber,5,436.2,48
2018,1,January,14,1972,Male,Subscriber,6,634.5,47
2018,1,January,14,1972,Female,Subscriber,2,381.0,47
2018,1,January,14,1973,Male,Subscriber,5,1066.8,46
2018,1,January,14,1974,Male,Subscriber,4,337.25,45
2018,1,January,14,1975,Male,Subscriber,9,593.8888888888889,44
2018,1,January,14,1975,Female,Subscriber,5,248.6,44
2018,1,January,14,1976,Male,Subscriber,9,324.8888888888889,43
2018,1,January,14,1976,Female,Subscriber,6,1252.8333333333333,43
2018,1,January,14,1977,Male,Subscriber,13,602.1538461538462,42
2018,1,January,14,1977,Female,Subscriber,8,397.375,42
2018,1,January,14,1978,Male,Subscriber,11,586.0909090909091,41
2018,1,January,14,1978,Female,Subscriber,4,326.75,41
2018,1,January,14,1979,Male,Subscriber,12,436.5833333333333,40
2018,1,January,14,1979,Female,Subscriber,2,308.5,40
2018,1,January,14,1980,Male,Subscriber,14,402.5,39
2018,1,January,14,1980,Female,Subscriber,11,244.27272727272728,39
2018,1,January,14,1981,Unknown,Subscriber,1,531.0,38
2018,1,January,14,1981,Male,Subscriber,19,453.1578947368421,38
2018,1,January,14,1981,Female,Subscriber,6,496.6666666666667,38
2018,1,January,14,1982,Male,Subscriber,16,338.6875,37
2018,1,January,14,1982,Female,Subscriber,1,260.0,37
2018,1,January,14,1983,Male,Subscriber,20,535.65,36
2018,1,January,14,1983,Female,Subscriber,5,889.8,36
2018,1,January,14,1984,Male,Subscriber,14,465.92857142857144,35
2018,1,January,14,1984,Female,Subscriber,2,332.5,35
2018,1,January,14,1985,Male,Subscriber,8,591.5,34
2018,1,January,14,1985,Female,Subscriber,3,397.3333333333333,34
2018,1,January,14,1986,Male,Subscriber,23,356.60869565217394,33
2018,1,January,14,1986,Female,Customer,1,1640.0,33
2018,1,January,14,1986,Female,Subscriber,4,401.25,33
2018,1,January,14,1987,Male,Subscriber,8,434.875,32
2018,1,January,14,1987,Female,Subscriber,6,620.8333333333334,32
2018,1,January,14,1988,Male,Subscriber,22,349.72727272727275,31
2018,1,January,14,1988,Female,Subscriber,1,191.0,31
2018,1,January,14,1989,Male,Subscriber,19,381.57894736842104,30
2018,1,January,14,1989,Female,Subscriber,7,332.0,30
2018,1,January,14,1990,Male,Customer,2,447.5,29
2018,1,January,14,1990,Male,Subscriber,15,427.0,29
2018,1,January,14,1990,Female,Subscriber,4,507.25,29
2018,1,January,14,1991,Male,Subscriber,10,967.0,28
2018,1,January,14,1991,Female,Subscriber,5,445.6,28
2018,1,January,14,1992,Male,Customer,1,2020.0,27
